game index,Attack Team,Defense team,Date,Level,Comp,Zone,Origin,Start,Pass,Ruck,Clear,Contest,Score,Times,time
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Restart,1,2.0,2.0,1.0,0.0,0,0.0,0.79
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,3.0,3.0,1.0,0.0,0,0.0,1.21
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,1.0,2.0,1.0,0.0,0,0.0,1.51
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Kick fielded,1,0.0,1.0,0.0,0.0,0,0.0,1.59
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Scrum,1,3.0,0.0,1.0,0.0,0,0.0,3.08
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,2.0,1.0,0.0,0,0.0,3.38
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,0.0,0.0,0.0,0,0.0,3.4
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Turnover,1,5.0,2.0,0.0,0.0,0,0.0,3.66
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,4.97
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Free-kick,1,0.0,0.0,1.0,0.0,0,0.0,5.84
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,5.96
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,6.08
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,6.2
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,6.32
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,5.0,2.0,1.0,0.0,0,0.0,7.21
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Restart,1,5.0,4.0,0.0,0.0,0,0.0,8.09
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,8.96
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Lineout,1,6.0,3.0,0.0,1.0,0,0.0,9.82
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,3.0,2.0,1.0,0.0,0,0.0,10.17
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,10.29
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,10.41
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,10.53
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,10.65
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,10.77
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,7.0,4.0,1.0,0.0,0,0.0,11.86
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,11.98
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,0.0,0.0,1.0,0,0.0,12.0
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,2.0,1.0,0.0,0,0.0,12.3
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,12.42
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,1.0,0.0,1.0,0.0,0,0.0,12.56
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,1.0,0.0,0.0,0,0.0,12.64
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,13.51
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,8.0,5.0,0.0,1.0,7,15.0,15.0
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Restart,1,1.0,2.0,0.0,0.0,0,0.0,15.639999999999997
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,16.509999999999998
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,17.009999999999998
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,17.869999999999997
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,18.38
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Turnover,1,1.0,1.0,1.0,0.0,0,0.0,18.599999999999998
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,18.72
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,18.84
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,0.0,1.0,0,0.0,18.84
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,2.0,3.0,1.0,0.0,0,0.0,19.24
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,2.0,1.0,0.0,0,0.0,19.54
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,2.0,1.0,0.0,1.0,0,0.0,19.669999999999998
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 22,Turnover,1,7.0,3.0,0.0,0.0,0,0.0,20.049999999999997
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 22,Penalty,1,15.0,14.0,0.0,1.0,5,24.0,24.0
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Restart,1,2.0,3.0,1.0,0.0,0,0.0,24.87
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,2.0,3.0,0.0,0.0,0,0.0,25.150000000000002
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,26.02
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,4.0,0.0,0.0,0.0,0,0.0,26.6
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Turnover,1,1.0,1.0,1.0,0.0,0,0.0,26.82
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,0.0,0.0,0.0,5,29.0,29.0
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Restart,1,1.0,1.0,1.0,0.0,0,0.0,29.69
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,2.0,1.0,0.0,0,0.0,29.990000000000002
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,30.11
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,6.0,5.0,0.0,0.0,0,0.0,30.630000000000003
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Turnover,1,1.0,0.0,1.0,0.0,0,0.0,30.77
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Lineout,1,1.0,0.0,0.0,0.0,0,0.0,31.3
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Turnover,1,2.0,1.0,0.0,0.0,0,0.0,31.42
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,32.730000000000004
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,33.59
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,1.0,0.0,0.0,0,0.0,34.18
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Turnover,1,1.0,1.0,0.0,1.0,0,0.0,34.28
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,2.0,2.0,0.0,1.0,0,0.0,34.480000000000004
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,19.0,8.0,0.0,0.0,5,38.0,38.0
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Restart,1,0.0,0.0,0.0,0.0,0,0.0,38.47
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Turnover,1,1.0,1.0,0.0,0.0,0,0.0,38.57
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,39.43
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,8.0,5.0,0.0,0.0,0,0.0,40.5
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 22,Penalty,1,0.0,0.0,0.0,0.0,3,43.0,43.0
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Restart,1,1.0,2.0,0.0,1.0,0,0.0,43.64
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,43.760000000000005
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Lineout,1,7.0,3.0,0.0,1.0,0,0.0,44.65
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,2.0,0.0,1.0,0,0.0,44.83
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Kick fielded,1,3.0,3.0,0.0,0.0,0,0.0,45.13
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,1.0,1.0,1.0,0.0,0,0.0,45.35
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,1.0,0.0,0.0,0,0.0,45.93
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,46.800000000000004
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,5.0,4.0,0.0,0.0,0,0.0,47.730000000000004
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,49.03
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,49.9
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,3.0,1.0,0.0,0.0,0,0.0,50.54
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,51.410000000000004
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,6.0,3.0,0.0,0.0,7,48.0,48.0
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Restart,1,0.0,0.0,0.0,0.0,0,0.0,48.46
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 22,Scrum,1,5.0,2.0,0.0,0.0,7,51.0,51.0
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Restart,1,0.0,1.0,1.0,0.0,0,0.0,51.660000000000004
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,52.17
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Turnover,1,3.0,0.0,1.0,0.0,0,0.0,52.35
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,52.47
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,52.59
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,52.71
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,52.83
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,7.0,4.0,1.0,0.0,0,0.0,53.92
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Scrum,1,5.0,2.0,0.0,1.0,0,0.0,55.49
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,7.0,2.0,0.0,0.0,0,0.0,56.29
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Lineout,1,1.0,1.0,1.0,0.0,0,0.0,57.02
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,4.0,3.0,0.0,0.0,0,0.0,57.84
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Turnover,1,0.0,1.0,1.0,0.0,0,0.0,58.05
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,58.17
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,58.29
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,58.410000000000004
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,58.53
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,6.0,2.0,0.0,0.0,0,0.0,58.81
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,60.120000000000005
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,60.989999999999995
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,3.0,3.0,0.0,0.0,0,0.0,61.790000000000006
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,61.91
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Kick fielded,1,5.0,4.0,0.0,0.0,0,0.0,62.33
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 22,Penalty,1,0.0,0.0,0.0,0.0,3,65.0,65.0
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Restart,1,0.0,1.0,1.0,0.0,0,0.0,65.66
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,1.0,0.0,0.0,0,0.0,65.76
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,66.63
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 22,Lineout,1,13.0,5.0,0.0,1.0,0,0.0,67.8
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Penalty,1,0.0,0.0,0.0,0.0,3,69.0,69.0
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Restart,1,9.0,2.0,0.0,0.0,0,0.0,69.81
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,1.0,0.0,1.0,0,0.0,70.39
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,70.50999999999999
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Kick fielded,1,11.0,6.0,0.0,1.0,0,0.0,71.22
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,71.33999999999999
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Kick fielded,1,1.0,1.0,0.0,0.0,0,0.0,71.44
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,72.3
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Lineout,1,2.0,2.0,1.0,0.0,0,0.0,73.13
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,0.0,0.0,1.0,0.0,0,0.0,73.75
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 22,Free-kick,1,0.0,0.0,1.0,0.0,0,0.0,74.61999999999999
1,ENG,SCO,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,74.74
1,SCO,ENG,2/05/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,13.0,5.0,0.0,0.0,7,74.0,74.0
